Search data
Key;44
Time search;0.0000000000
Position;60

Sort data
;Index;Not sorted array;;Sorted array
;9182;8764;;9072
;9183;5117;;9072
;9184;5467;;9073
;9185;770;;9074
;9186;2919;;9074
;9187;2855;;9074
;9188;297;;9075
;9189;5727;;9076
;9190;4665;;9077
;9191;300;;9077
;9192;1888;;9078
;9193;4969;;9078
;9194;1813;;9079
;9195;4398;;9080
;9196;1244;;9081
;9197;359;;9081
;9198;6850;;9081
;9199;456;;9082
;9200;5605;;9084
;9201;5810;;9085
;9202;8428;;9086
;9203;3913;;9086
;9204;420;;9087
;9205;6882;;9087
;9206;3032;;9088
;9207;3266;;9090
;9208;6387;;9090
;9209;631;;9091
;9210;1464;;9091
;9211;1501;;9093
;9212;5380;;9093
;9213;585;;9094
;9214;6702;;9094
;9215;1073;;9095
;9216;9653;;9095
;9217;8594;;9095
;9218;8227;;9096
;9219;388;;9097
;9220;7954;;9097
;9221;7802;;9098
;9222;1866;;9099
;9223;9168;;9102
;9224;7147;;9102
;9225;371;;9103
;9226;1137;;9104
;9227;6633;;9105
;9228;4312;;9105
;9229;7862;;9107
;9230;5320;;9108
;9231;7101;;9109
;9232;2555;;9115
;9233;4685;;9116
;9234;8086;;9118
;9235;3117;;9122
;9236;2741;;9122
;9237;9763;;9124
;9238;648;;9125
;9239;7932;;9126
;9240;8667;;9127
;9241;8953;;9127
;9242;1146;;9129
;9243;213;;9129
;9244;3594;;9130
;9245;5707;;9130
;9246;2075;;9131
;9247;3266;;9132
;9248;6729;;9133
;9249;8482;;9135
;9250;4508;;9135
;9251;1802;;9140
;9252;2494;;9140
;9253;2571;;9141
;9254;506;;9141
;9255;698;;9144
;9256;7955;;9145
;9257;9144;;9145
;9258;2444;;9146
;9259;9224;;9149
;9260;6778;;9149
;9261;8101;;9151
;9262;31;;9152
;9263;8740;;9152
;9264;8303;;9153
;9265;925;;9154
;9266;528;;9154
;9267;6559;;9156
;9268;8589;;9156
;9269;2270;;9156
;9270;3849;;9157
;9271;6912;;9159
;9272;4788;;9160
;9273;1563;;9161
;9274;8400;;9161
;9275;5541;;9166
;9276;9514;;9168
;9277;5505;;9168
;9278;44;;9168
;9279;2711;;9169
;9280;7375;;9170
;9281;8284;;9171
;9282;8106;;9172
;9283;6258;;9173
;9284;7397;;9174
;9285;4394;;9174
;9286;159;;9175
;9287;7123;;9176
;9288;2415;;9178
;9289;4096;;9180
;9290;7822;;9182
;9291;258;;9184
;9292;873;;9187
;9293;876;;9188
;9294;396;;9190
;9295;8706;;9193
;9296;2105;;9193
;9297;8795;;9195
;9298;8387;;9197
;9299;1143;;9197
;9300;7141;;9198
;9301;6139;;9198
;9302;8388;;9199
;9303;2839;;9200
;9304;2277;;9201
;9305;2372;;9203
;9306;752;;9204
;9307;1396;;9204
;9308;4682;;9204
;9309;771;;9205
;9310;2585;;9206
;9311;9529;;9207
;9312;5584;;9212
;9313;1447;;9213
;9314;6868;;9213
;9315;3939;;9215
;9316;1999;;9217
;9317;9615;;9218
;9318;5522;;9220
;9319;4242;;9221
;9320;4712;;9221
;9321;4707;;9221
;9322;3631;;9223
;9323;8848;;9224
;9324;7454;;9227
;9325;7971;;9228
;9326;6490;;9229
;9327;2209;;9232
;9328;5458;;9232
;9329;925;;9235
;9330;4727;;9235
;9331;5868;;9235
;9332;8964;;9236
;9333;9555;;9240
;9334;7905;;9247
;9335;1289;;9248
;9336;9207;;9249
;9337;5355;;9250
;9338;3396;;9251
;9339;9323;;9251
;9340;341;;9252
;9341;7049;;9252
;9342;634;;9253
;9343;6784;;9253
;9344;1426;;9254
;9345;9786;;9256
;9346;4611;;9257
;9347;8822;;9260
;9348;869;;9260
;9349;8258;;9260
;9350;6411;;9261
;9351;800;;9264
;9352;6804;;9264
;9353;4985;;9264
;9354;503;;9265
;9355;2362;;9265
;9356;2608;;9266
;9357;5922;;9269
;9358;9040;;9270
;9359;7401;;9271
;9360;5937;;9271
;9361;12;;9271
;9362;1347;;9273
;9363;6919;;9275
;9364;7091;;9275
;9365;7148;;9275
;9366;1160;;9276
;9367;1405;;9277
;9368;1425;;9278
;9369;90;;9280
;9370;1330;;9281
;9371;5281;;9282
;9372;1888;;9284
;9373;795;;9285
;9374;3638;;9285
;9375;9411;;9285
;9376;9984;;9288
;9377;9647;;9289
;9378;6655;;9290
;9379;371;;9290
;9380;5502;;9292
;9381;5100;;9292
;9382;7761;;9295
;9383;5717;;9297
;9384;3965;;9298
;9385;4539;;9298
;9386;9501;;9299
;9387;6423;;9299
;9388;3815;;9301
;9389;9409;;9301
;9390;53;;9309
;9391;6002;;9309
;9392;4431;;9310
;9393;1585;;9312
;9394;7089;;9313
;9395;9807;;9313
;9396;5944;;9313
;9397;5535;;9314
;9398;9264;;9314
;9399;812;;9314
;9400;3627;;9314
;9401;8984;;9316
;9402;2755;;9318
;9403;95;;9319
;9404;8885;;9320
;9405;449;;9321
;9406;7238;;9323
;9407;9755;;9323
;9408;2415;;9324
;9409;5741;;9328
;9410;7056;;9331
;9411;4609;;9334
;9412;6019;;9334
;9413;5827;;9337
;9414;6862;;9337
;9415;4248;;9338
;9416;4779;;9341
;9417;1343;;9343
;9418;8731;;9344
;9419;8751;;9345
;9420;8251;;9348
;9421;5096;;9350
;9422;498;;9351
;9423;979;;9352
;9424;5138;;9353
;9425;2306;;9354
;9426;3991;;9354
;9427;8301;;9355
;9428;2413;;9356
;9429;7781;;9357
;9430;8451;;9357
;9431;3469;;9358
;9432;8286;;9359
;9433;7277;;9359
;9434;142;;9361
;9435;4541;;9361
;9436;3355;;9362
;9437;6435;;9364
;9438;6658;;9365
;9439;4799;;9368
;9440;5961;;9368
;9441;8380;;9369
;9442;1374;;9370
;9443;8584;;9372
;9444;538;;9372
;9445;8113;;9373
;9446;1656;;9374
;9447;4593;;9375
;9448;8373;;9375
;9449;671;;9381
;9450;5031;;9382
;9451;4252;;9383
;9452;7253;;9384
;9453;4399;;9385
;9454;2623;;9387
;9455;6100;;9388
;9456;36;;9389
;9457;600;;9390
;9458;8366;;9396
;9459;7192;;9397
;9460;7546;;9397
;9461;6164;;9397
;9462;7303;;9400
;9463;6281;;9401
;9464;3952;;9402
;9465;5809;;9405
;9466;1933;;9405
;9467;8722;;9406
;9468;1482;;9407
;9469;89;;9408
;9470;2242;;9409
;9471;1704;;9410
;9472;2869;;9411
;9473;7940;;9412
;9474;1136;;9412
;9475;2065;;9413
;9476;5805;;9413
;9477;1612;;9414
;9478;9672;;9420
;9479;6826;;9421
;9480;9955;;9421
;9481;625;;9421
;9482;1210;;9424
;9483;7156;;9425
;9484;7388;;9425
;9485;9646;;9426
;9486;4868;;9426
;9487;3614;;9427
;9488;4413;;9428
;9489;8796;;9429
;9490;9726;;9429
;9491;5065;;9435
;9492;2085;;9438
;9493;2181;;9440
;9494;7829;;9443
;9495;5256;;9444
;9496;4188;;9445
;9497;2716;;9445
;9498;838;;9447
;9499;998;;9447
;9500;1915;;9448
;9501;7499;;9448
;9502;2222;;9449
;9503;6733;;9451
;9504;1468;;9451
;9505;7629;;9455
;9506;2143;;9458
;9507;6916;;9458
;9508;1028;;9459
;9509;9661;;9460
;9510;790;;9462
;9511;8424;;9463
;9512;9741;;9463
;9513;447;;9463
;9514;4347;;9464
;9515;2719;;9464
;9516;1081;;9465
;9517;2382;;9466
;9518;2489;;9466
;9519;2105;;9467
;9520;2403;;9467
;9521;3749;;9467
;9522;7390;;9468
;9523;5991;;9472
;9524;8168;;9472
;9525;6545;;9473
;9526;3317;;9478
;9527;9345;;9480
;9528;4167;;9481
;9529;7270;;9482
;9530;5538;;9483
;9531;7986;;9483
;9532;1925;;9485
;9533;1202;;9486
;9534;7182;;9487
;9535;9095;;9487
;9536;628;;9488
;9537;6255;;9489
;9538;3396;;9490
;9539;7720;;9490
;9540;2341;;9491
;9541;4813;;9492
;9542;5546;;9492
;9543;4278;;9494
;9544;4027;;9496
;9545;3903;;9496
;9546;4724;;9497
;9547;1686;;9499
;9548;5986;;9499
;9549;3365;;9501
;9550;1397;;9501
;9551;5868;;9503
;9552;7616;;9503
;9553;6218;;9503
;9554;8344;;9505
;9555;604;;9507
;9556;3163;;9507
;9557;879;;9508
;9558;6015;;9510
;9559;9372;;9511
;9560;6843;;9511
;9561;8807;;9512
;9562;6217;;9512
;9563;7326;;9514
;9564;4017;;9514
;9565;180;;9515
;9566;57;;9515
;9567;9869;;9515
;9568;2536;;9521
;9569;5458;;9522
;9570;3700;;9523
;9571;5622;;9524
;9572;7274;;9526
;9573;8835;;9527
;9574;6828;;9527
;9575;3914;;9529
;9576;7958;;9531
;9577;5899;;9531
;9578;2427;;9533
;9579;8592;;9535
;9580;3921;;9535
;9581;5340;;9537
;9582;7089;;9537
;9583;5536;;9539
;9584;8043;;9541
;9585;1493;;9542
;9586;2146;;9546
;9587;5021;;9551
;9588;5828;;9551
;9589;7094;;9551
;9590;2218;;9552
;9591;802;;9552
;9592;2943;;9554
;9593;9496;;9555
;9594;9027;;9555
;9595;3217;;9555
;9596;2085;;9556
;9597;5403;;9556
;9598;1672;;9556
;9599;4776;;9556
;9600;2685;;9557
;9601;9711;;9557
;9602;5066;;9558
;9603;7254;;9559
;9604;1354;;9560
;9605;9942;;9561
;9606;2643;;9561
;9607;1500;;9562
;9608;6150;;9565
;9609;5866;;9566
;9610;5209;;9566
;9611;4534;;9567
;9612;6398;;9567
;9613;7500;;9569
;9614;182;;9569
;9615;1916;;9570
;9616;6685;;9573
;9617;7693;;9574
;9618;3253;;9576
;9619;1924;;9577
;9620;4621;;9578
;9621;5248;;9578
;9622;6111;;9578
;9623;9275;;9582
;9624;2043;;9583
;9625;7103;;9587
;9626;1623;;9588
;9627;8116;;9589
;9628;9723;;9591
;9629;4285;;9593
;9630;5203;;9594
;9631;9712;;9595
;9632;7117;;9598
;9633;9084;;9601
;9634;5469;;9601
;9635;5807;;9601
;9636;5966;;9601
;9637;1104;;9602
;9638;584;;9606
;9639;1381;;9606
;9640;2065;;9606
;9641;4372;;9608
;9642;630;;9609
;9643;560;;9610
;9644;9087;;9611
;9645;2715;;9613
;9646;1945;;9614
;9647;5993;;9615
;9648;2621;;9616
;9649;6842;;9616
;9650;1465;;9616
;9651;2249;;9617
;9652;2158;;9617
;9653;148;;9618
;9654;9766;;9621
;9655;5070;;9623
;9656;1496;;9624
;9657;6693;;9625
;9658;8703;;9629
;9659;9967;;9631
;9660;4683;;9634
;9661;3460;;9635
;9662;1714;;9643
;9663;2444;;9645
;9664;2415;;9646
;9665;3714;;9646
;9666;9924;;9647
;9667;9961;;9647
;9668;7725;;9647
;9669;6200;;9647
;9670;1667;;9648
;9671;9772;;9649
;9672;5249;;9652
;9673;4817;;9653
;9674;2218;;9654
;9675;9813;;9655
;9676;7358;;9656
;9677;1379;;9657
;9678;469;;9658
;9679;5086;;9658
;9680;5475;;9658
;9681;2724;;9659
;9682;4246;;9659
;9683;5187;;9661
;9684;3517;;9662
;9685;282;;9662
;9686;2071;;9662
;9687;340;;9663
;9688;7501;;9664
;9689;7235;;9665
;9690;2625;;9666
;9691;3273;;9668
;9692;9947;;9668
;9693;6006;;9669
;9694;7388;;9670
;9695;917;;9670
;9696;1243;;9672
;9697;9338;;9674
;9698;2184;;9676
;9699;4957;;9676
;9700;4639;;9677
;9701;1094;;9678
;9702;9260;;9679
;9703;7531;;9679
;9704;253;;9681
;9705;665;;9681
;9706;2237;;9682
;9707;5390;;9683
;9708;7971;;9685
;9709;2027;;9686
;9710;4497;;9688
;9711;9460;;9688
;9712;8184;;9688
;9713;7491;;9690
;9714;6099;;9692
;9715;6491;;9693
;9716;7940;;9694
;9717;8890;;9695
;9718;8106;;9695
;9719;7413;;9695
;9720;8498;;9695
;9721;2223;;9695
;9722;2790;;9696
;9723;3562;;9696
;9724;7125;;9698
;9725;4221;;9699
;9726;7995;;9700
;9727;4946;;9703
;9728;9578;;9704
;9729;1754;;9707
;9730;9201;;9707
;9731;1523;;9710
;9732;4413;;9711
;9733;8098;;9711
;9734;3546;;9712
;9735;5687;;9714
;9736;478;;9714
;9737;8212;;9714
;9738;8918;;9714
;9739;2482;;9718
;9740;5684;;9718
;9741;714;;9719
;9742;2356;;9720
;9743;4019;;9722
;9744;1458;;9723
;9745;6127;;9724
;9746;4730;;9724
;9747;7401;;9725
;9748;8826;;9726
;9749;2892;;9726
;9750;9766;;9728
;9751;6024;;9728
;9752;4544;;9729
;9753;755;;9730
;9754;102;;9731
;9755;4619;;9733
;9756;288;;9734
;9757;2384;;9734
;9758;4421;;9735
;9759;1756;;9736
;9760;5635;;9737
;9761;668;;9738
;9762;2199;;9740
;9763;1410;;9740
;9764;7213;;9741
;9765;1508;;9741
;9766;8135;;9743
;9767;9915;;9744
;9768;1562;;9748
;9769;9354;;9749
;9770;302;;9750
;9771;6234;;9751
;9772;1115;;9752
;9773;4410;;9754
;9774;263;;9755
;9775;1074;;9756
;9776;2092;;9758
;9777;1984;;9758
;9778;4881;;9761
;9779;2948;;9761
;9780;2040;;9762
;9781;8424;;9763
;9782;1301;;9763
;9783;7781;;9764
;9784;702;;9766
;9785;293;;9766
;9786;5896;;9766
;9787;4020;;9767
;9788;4901;;9768
;9789;8455;;9768
;9790;979;;9768
;9791;5978;;9769
;9792;2014;;9770
;9793;2007;;9770
;9794;6673;;9771
;9795;5699;;9772
;9796;9066;;9772
;9797;2068;;9773
;9798;8985;;9774
;9799;524;;9777
;9800;764;;9779
;9801;1587;;9781
;9802;7629;;9781
;9803;1118;;9782
;9804;111;;9782
;9805;7602;;9783
;9806;2322;;9783
;9807;2042;;9785
;9808;187;;9785
;9809;2942;;9786
;9810;4497;;9787
;9811;9188;;9788
;9812;372;;9789
;9813;838;;9789
;9814;7613;;9789
;9815;8933;;9790
;9816;5348;;9790
;9817;2831;;9790
;9818;8550;;9792
;9819;7596;;9793
;9820;1659;;9793
;9821;9609;;9793
;9822;6029;;9795
;9823;4117;;9796
;9824;6324;;9801
;9825;3906;;9801
;9826;1321;;9801
;9827;8189;;9801
;9828;1225;;9803
;9829;9738;;9807
;9830;4409;;9808
;9831;2469;;9810
;9832;5881;;9812
;9833;5239;;9812
;9834;8107;;9813
;9835;2629;;9814
;9836;9913;;9814
;9837;154;;9814
;9838;6685;;9814
;9839;4050;;9815
;9840;6393;;9815
;9841;5249;;9815
;9842;5794;;9815
;9843;3202;;9818
;9844;8008;;9821
;9845;1934;;9827
;9846;8727;;9831
;9847;8672;;9831
;9848;5707;;9832
;9849;1496;;9832
;9850;7942;;9833
;9851;4972;;9834
;9852;2650;;9842
;9853;5008;;9843
;9854;5819;;9845
;9855;5621;;9846
;9856;9483;;9846
;9857;727;;9847
;9858;3573;;9847
;9859;3705;;9849
;9860;4644;;9850
;9861;8158;;9850
;9862;3375;;9851
;9863;3644;;9853
;9864;2491;;9854
;9865;7934;;9854
;9866;8752;;9854
;9867;8983;;9855
;9868;224;;9855
;9869;4986;;9855
;9870;463;;9856
;9871;3331;;9857
;9872;1901;;9858
;9873;753;;9858
;9874;6955;;9858
;9875;326;;9859
;9876;1596;;9860
;9877;2728;;9861
;9878;4251;;9863
;9879;8061;;9864
;9880;4010;;9866
;9881;9480;;9866
;9882;7153;;9868
;9883;4027;;9868
;9884;6891;;9869
;9885;7491;;9869
;9886;7252;;9869
;9887;1809;;9873
;9888;5726;;9874
;9889;6269;;9876
;9890;5134;;9876
;9891;863;;9877
;9892;6130;;9877
;9893;5721;;9881
;9894;1667;;9882
;9895;1049;;9885
;9896;5017;;9891
;9897;5665;;9891
;9898;7011;;9894
;9899;7725;;9895
;9900;4908;;9897
;9901;3162;;9897
;9902;2050;;9898
;9903;3524;;9900
;9904;1215;;9901
;9905;8599;;9904
;9906;7670;;9905
;9907;2455;;9905
;9908;4711;;9905
;9909;6221;;9907
;9910;1680;;9909
;9911;37;;9910
;9912;8569;;9911
;9913;2807;;9912
;9914;3535;;9913
;9915;3666;;9914
;9916;3092;;9915
;9917;1882;;9915
;9918;4049;;9916
;9919;3106;;9916
;9920;2594;;9917
;9921;3324;;9919
;9922;6444;;9921
;9923;2070;;9923
;9924;3259;;9923
;9925;33;;9923
;9926;2956;;9924
;9927;9093;;9924
;9928;2891;;9926
;9929;22;;9926
;9930;4605;;9929
;9931;1887;;9930
;9932;4757;;9932
;9933;498;;9934
;9934;6028;;9934
;9935;8446;;9935
;9936;4920;;9938
;9937;6297;;9941
;9938;9129;;9942
;9939;6974;;9942
;9940;5089;;9942
;9941;1859;;9946
;9942;864;;9947
;9943;479;;9947
;9944;5472;;9947
;9945;5869;;9948
;9946;408;;9948
;9947;3817;;9949
;9948;9663;;9951
;9949;2222;;9951
;9950;7818;;9952
;9951;1183;;9954
;9952;8177;;9954
;9953;5820;;9955
;9954;6678;;9956
;9955;2454;;9958
;9956;9464;;9958
;9957;6847;;9958
;9958;8803;;9959
;9959;6824;;9961
;9960;1626;;9961
;9961;2663;;9961
;9962;1991;;9962
;9963;8292;;9963
;9964;7492;;9964
;9965;954;;9964
;9966;1030;;9967
;9967;8249;;9969
;9968;1375;;9970
;9969;1425;;9972
;9970;8493;;9973
;9971;2291;;9974
;9972;162;;9975
;9973;2771;;9975
;9974;9537;;9976
;9975;7140;;9977
;9976;6888;;9977
;9977;354;;9978
;9978;5363;;9979
;9979;967;;9979
;9980;3636;;9981
;9981;3461;;9981
;9982;2519;;9981
;9983;8513;;9982
;9984;1106;;9982
;9985;3285;;9983
;9986;3750;;9984
;9987;3704;;9984
;9988;640;;9984
;9989;4972;;9984
;9990;353;;9986
;9991;3465;;9988
;9992;45;;9989
;9993;5306;;9990
;9994;1126;;9991
;9995;7557;;9993
;9996;3296;;9994
;9997;1546;;9995
;9998;1880;;9996
;9999;8796;;9997
